signal_time,direction,synthetic_entry,broker_entry,synthetic_stop,broker_stop,synthetic_target,broker_target,synthetic_R,broker_R,status,difference_reason
2025.05.13 14:45:00,SHORT,3252.48,3253.21000000,3257.12,3258.53000000,3243.21,3242.58000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.13 19:35:00,SHORT,3251.67,3253.21000000,3256.22,3258.53000000,3242.57,3242.58000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.13 23:35:00,SHORT,3253.16,3253.21000000,3254.92,3258.53000000,3249.65,3242.58000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.14 08:05:00,LONG,3226.67,3226.84000000,3221.52,3221.52000000,3236.97,3237.48000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.15 08:35:00,LONG,3136.54,3136.59000000,3134.73,3134.73000000,3140.15,3140.30000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.15 09:25:00,LONG,3140.56,3136.59000000,3124.78,3134.73000000,3172.12,3140.30000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.15 16:25:00,SHORT,3192.14,3192.14000000,3197.68,3197.68000000,3181.07,3181.07000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.16 10:25:00,LONG,3209.53,3209.67000000,3205.21,3205.21000000,3218.17,3218.59000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.16 11:35:00,LONG,3207.1,3209.67000000,3198.16,3205.21000000,3224.98,3218.59000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.20 12:00:00,SHORT,3232.41,3232.46000000,3237.86,3237.86000000,3221.51,3221.66000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.21 09:00:00,SHORT,3313.55,3313.56000000,3319.84,3319.84000000,3300.98,3301.01000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.21 10:05:00,SHORT,3314.41,3313.56000000,3320.86,3319.84000000,3301.51,3301.01000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.21 20:25:00,SHORT,3310.9,3313.56000000,3315.66,3319.84000000,3301.38,3301.01000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.21 21:00:00,SHORT,3312.36,3313.56000000,3316.63,3319.84000000,3303.81,3301.01000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.21 23:50:00,SHORT,3314.44,3313.56000000,3318.02,3319.84000000,3307.28,3301.01000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.22 11:35:00,LONG,3315.41,3315.50000000,3310.92,3310.92000000,3324.39,3324.66000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.26 13:05:00,LONG,3332.05,3332.20000000,3328.39,3328.39000000,3339.36,3339.81000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.26 15:35:00,LONG,3331.78,3332.20000000,3326.24,3328.39000000,3342.86,3339.81000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.28 13:45:00,SHORT,3313.52,3313.58000000,3319.66,3319.66000000,3301.25,3301.43000000,2.0,1.9984,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.28 19:40:00,LONG,3291.84,3292.03000000,3290.66,3290.66000000,3294.2,3294.77000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.28 19:50:00,LONG,3292.35,3292.03000000,3288.49,3290.66000000,3300.07,3294.77000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.30 08:10:00,LONG,3292.38,3292.56000000,3290.15,3290.15000000,3296.84,3297.38000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.05.30 09:30:00,LONG,3294.82,3292.56000000,3290.3,3290.15000000,3303.86,3297.38000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.30 10:15:00,LONG,3294.53,3292.56000000,3287.19,3290.15000000,3309.21,3297.38000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.30 15:10:00,LONG,3302.67,3292.56000000,3282.6,3290.15000000,3342.82,3297.38000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.05.30 19:50:00,LONG,3291.9,3292.56000000,3285.83,3290.15000000,3304.03,3297.38000000,2.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.02 08:15:00,SHORT,3317.25,3317.28000000,3320.0,3320.00000000,3311.74,3311.83000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.03 08:35:00,LONG,3359.56,3359.72000000,3356.17,3356.17000000,3366.35,3366.83000000,2.0,2.0028,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.03 10:55:00,LONG,3359.64,3359.72000000,3355.09,3356.17000000,3368.75,3366.83000000,-1.0,2.0028,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.03 12:40:00,LONG,3360.03,3359.72000000,3354.88,3356.17000000,3370.33,3366.83000000,-1.0,2.0028,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.03 14:50:00,LONG,3359.46,3359.72000000,3357.66,3356.17000000,3363.06,3366.83000000,-1.0,2.0028,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.03 15:40:00,LONG,3361.45,3359.72000000,3352.82,3356.17000000,3378.71,3366.83000000,-1.0,2.0028,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.04 14:30:00,LONG,3347.55,3347.73000000,3343.57,3343.57000000,3355.52,3356.06000000,2.0,2.0024,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.04 15:30:00,LONG,3354.64,3347.73000000,3344.18,3343.57000000,3375.56,3356.06000000,2.0,2.0024,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.04 18:35:00,SHORT,3370.3,3370.30000000,3375.09,3375.09000000,3360.73,3360.73000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.04 22:35:00,SHORT,3372.26,3370.30000000,3374.24,3375.09000000,3368.3,3360.73000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.04 23:20:00,SHORT,3371.44,3370.30000000,3374.56,3375.09000000,3365.2,3360.73000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.05 08:35:00,LONG,3364.2,3364.33000000,3361.52,3361.52000000,3369.57,3369.96000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.05 08:55:00,LONG,3364.29,3364.33000000,3361.09,3361.52000000,3370.69,3369.96000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.05 12:35:00,SHORT,3383.93,3383.98000000,3390.1,3390.10000000,3371.59,3371.74000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.05 15:45:00,SHORT,3383.09,3383.98000000,3395.79,3390.10000000,3357.7,3371.74000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.06 08:10:00,SHORT,3373.94,3373.93000000,3375.71,3375.71000000,3370.41,3370.38000000,2.0,1.9944,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.06 12:50:00,LONG,3356.01,3356.18000000,3352.44,3352.44000000,3363.16,3363.67000000,2.0,2.0027,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.06 15:45:00,LONG,3359.03,3356.18000000,3343.27,3352.44000000,3390.56,3363.67000000,-1.0,2.0027,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.09 11:55:00,SHORT,3319.82,3319.87000000,3323.81,3323.81000000,3311.83,3311.98000000,2.0,2.0025,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.09 17:30:00,SHORT,3319.3,3319.87000000,3327.0,3323.81000000,3303.91,3311.98000000,-1.0,2.0025,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.10 09:55:00,SHORT,3325.44,3325.43000000,3331.46,3331.46000000,3313.4,3313.37000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.10 11:40:00,SHORT,3327.49,3325.43000000,3330.09,3331.46000000,3322.29,3313.37000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.10 18:00:00,SHORT,3324.9,3325.43000000,3332.71,3331.46000000,3309.28,3313.37000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.10 23:00:00,SHORT,3327.17,3325.43000000,3333.55,3331.46000000,3314.42,3313.37000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.11 12:00:00,SHORT,3341.02,3341.01000000,3346.31,3346.31000000,3330.44,3330.41000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.11 15:50:00,SHORT,3342.58,3341.01000000,3356.0,3346.31000000,3315.75,3330.41000000,-1.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.12 11:25:00,LONG,3358.9,3359.03000000,3347.31,3347.31000000,3382.08,3382.47000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.12 14:35:00,SHORT,3373.29,3373.30000000,3383.52,3383.52000000,3352.82,3352.85000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.13 16:40:00,SHORT,3441.92,3441.95000000,3447.04,3447.04000000,3431.69,3431.78000000,2.0,1.9980,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.16 08:05:00,LONG,3428.72,3428.90000000,3421.92,3421.92000000,3442.32,3442.86000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.17 17:40:00,LONG,3375.56,3375.82000000,3365.87,3365.87000000,3394.94,3395.72000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.18 22:15:00,LONG,3373.94,3374.11000000,3368.35,3368.35000000,3385.13,3385.64000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.18 22:30:00,LONG,3373.42,3374.11000000,3362.66,3368.35000000,3394.94,3385.64000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.19 11:40:00,LONG,3370.24,3370.42000000,3364.9,3364.90000000,3380.91,3381.45000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.19 12:20:00,LONG,3372.68,3370.42000000,3363.45,3364.90000000,3391.14,3381.45000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.19 16:45:00,LONG,3370.55,3370.42000000,3362.06,3364.90000000,3387.52,3381.45000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.19 18:50:00,LONG,3370.17,3370.42000000,3365.31,3364.90000000,3379.89,3381.45000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.20 09:00:00,LONG,3345.98,3346.19000000,3341.95,3341.95000000,3354.03,3354.66000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.20 09:50:00,LONG,3345.65,3346.19000000,3340.18,3341.95000000,3356.59,3354.66000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.20 15:35:00,LONG,3347.06,3346.19000000,3341.74,3341.95000000,3357.69,3354.66000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.20 16:55:00,SHORT,3370.37,3370.35000000,3374.08,3374.08000000,3362.96,3362.90000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.20 17:15:00,SHORT,3369.23,3370.35000000,3374.72,3374.08000000,3358.25,3362.90000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.23 08:40:00,LONG,3353.21,3353.42000000,3346.91,3346.91000000,3365.81,3366.44000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.24 08:45:00,LONG,3333.48,3333.61000000,3329.71,3329.71000000,3341.01,3341.40000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.25 10:45:00,SHORT,3333.93,3333.92000000,3337.21,3337.21000000,3327.36,3327.33000000,2.0,2.0030,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.25 15:50:00,LONG,3321.11,3321.25000000,3318.08,3318.08000000,3327.18,3327.60000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.25 17:25:00,LONG,3321.79,3321.25000000,3312.2,3318.08000000,3340.97,3327.60000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.26 12:10:00,SHORT,3341.09,3341.11000000,3345.22,3345.22000000,3332.83,3332.89000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.26 15:30:00,SHORT,3334.05,3341.11000000,3344.26,3345.22000000,3313.63,3332.89000000,2.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.26 19:20:00,LONG,3329.84,3330.02000000,3325.52,3325.52000000,3338.49,3339.03000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.27 08:15:00,LONG,3296.8,3296.85000000,3289.17,3289.17000000,3312.06,3312.21000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.06.27 09:50:00,LONG,3291.51,3296.85000000,3286.66,3289.17000000,3301.22,3312.21000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.06.30 12:05:00,SHORT,3281.66,3281.67000000,3290.69,3290.69000000,3263.6,3263.63000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.02 10:15:00,LONG,3329.96,3330.15000000,3327.89,3327.89000000,3334.1,3334.67000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.02 10:25:00,LONG,3330.1,3330.15000000,3327.48,3327.89000000,3335.33,3334.67000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.02 10:45:00,LONG,3336.34,3330.15000000,3327.79,3327.89000000,3353.44,3334.67000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.04 09:10:00,SHORT,3341.72,3341.75000000,3344.95,3344.95000000,3335.25,3335.34000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.04 10:10:00,SHORT,3339.01,3341.75000000,3343.84,3344.95000000,3329.36,3335.34000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.04 11:05:00,SHORT,3341.89,3341.75000000,3344.19,3344.95000000,3337.29,3335.34000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.04 12:00:00,SHORT,3341.61,3341.75000000,3344.3,3344.95000000,3336.23,3335.34000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.07 11:10:00,LONG,3306.99,3307.18000000,3301.12,3301.12000000,3318.74,3319.31000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.07 14:05:00,LONG,3305.87,3307.18000000,3299.8,3301.12000000,3318.0,3319.31000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.07 15:20:00,LONG,3305.54,3307.18000000,3300.32,3301.12000000,3315.98,3319.31000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.08 11:10:00,LONG,3327.93,3328.14000000,3325.98,3325.98000000,3331.83,3332.46000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.08 11:25:00,LONG,3328.49,3328.14000000,3324.38,3325.98000000,3336.71,3332.46000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.08 15:05:00,LONG,3328.28,3328.14000000,3321.74,3325.98000000,3341.35,3332.46000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.09 11:25:00,LONG,3285.87,3285.98000000,3284.09,3284.09000000,3289.44,3289.77000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.09 11:40:00,LONG,3286.94,3285.98000000,3282.58,3284.09000000,3295.66,3289.77000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.09 15:00:00,LONG,3287.31,3285.98000000,3283.13,3284.09000000,3295.67,3289.77000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.09 17:20:00,SHORT,3306.19,3306.19000000,3309.03,3309.03000000,3300.51,3300.51000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.10 09:25:00,SHORT,3324.89,3324.87000000,3328.52,3328.52000000,3317.63,3317.57000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.10 10:20:00,SHORT,3326.1,3324.87000000,3329.57,3328.52000000,3319.16,3317.57000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.10 12:30:00,SHORT,3325.59,3324.87000000,3329.78,3328.52000000,3317.2,3317.57000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.10 14:35:00,SHORT,3326.06,3324.87000000,3329.23,3328.52000000,3319.73,3317.57000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.10 16:05:00,SHORT,3326.07,3324.87000000,3329.63,3328.52000000,3318.96,3317.57000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.10 16:45:00,SHORT,3319.52,3324.87000000,3328.49,3328.52000000,3301.57,3317.57000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.11 08:40:00,SHORT,3334.98,3334.91000000,3340.46,3340.46000000,3324.02,3323.81000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.11 09:45:00,SHORT,3335.59,3334.91000000,3340.48,3340.46000000,3325.81,3323.81000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.11 11:50:00,SHORT,3333.32,3334.91000000,3340.23,3340.46000000,3319.51,3323.81000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.14 10:30:00,SHORT,3373.41,3373.39000000,3375.13,3375.13000000,3369.97,3369.91000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.14 10:35:00,SHORT,3371.66,3373.39000000,3375.14,3375.13000000,3364.71,3369.91000000,2.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.14 13:15:00,SHORT,3372.69,3373.39000000,3374.73,3375.13000000,3368.61,3369.91000000,2.0,2.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.14 16:25:00,LONG,3355.44,3355.55000000,3348.32,3348.32000000,3369.68,3370.01000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.15 09:00:00,SHORT,3360.23,3360.21000000,3363.95,3363.95000000,3352.79,3352.73000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.15 09:15:00,SHORT,3361.16,3360.21000000,3364.16,3363.95000000,3355.16,3352.73000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.15 11:15:00,SHORT,3358.99,3360.21000000,3365.66,3363.95000000,3345.64,3352.73000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.15 13:55:00,SHORT,3361.22,3360.21000000,3363.13,3363.95000000,3357.4,3352.73000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.15 16:50:00,LONG,3343.89,3344.14000000,3335.02,3335.02000000,3361.63,3362.38000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.16 08:35:00,SHORT,3337.41,3337.38000000,3339.94,3339.94000000,3332.35,3332.26000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.16 10:00:00,SHORT,3338.23,3337.38000000,3341.01,3339.94000000,3332.67,3332.26000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.16 13:10:00,SHORT,3338.11,3337.38000000,3340.5,3339.94000000,3333.34,3332.26000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.16 15:00:00,SHORT,3337.67,3337.38000000,3340.77,3339.94000000,3331.47,3332.26000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.16 15:10:00,SHORT,3338.5,3337.38000000,3341.05,3339.94000000,3333.41,3332.26000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.16 16:25:00,SHORT,3334.81,3337.38000000,3339.53,3339.94000000,3325.37,3332.26000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.16 16:55:00,LONG,3326.87,3326.97000000,3321.8,3321.80000000,3337.0,3337.30000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.16 17:20:00,LONG,3328.37,3326.97000000,3321.42,3321.80000000,3342.27,3337.30000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.16 17:35:00,LONG,3324.81,3326.97000000,3319.39,3321.80000000,3335.65,3337.30000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.17 18:25:00,LONG,3336.98,3337.10000000,3331.17,3331.18000000,3348.59,3348.95000000,2.0,2.0017,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.22 09:00:00,LONG,3386.82,3386.88000000,3384.4,3384.40000000,3391.65,3391.83000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.22 10:00:00,LONG,3385.4,3386.88000000,3384.31,3384.40000000,3387.58,3391.83000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.22 10:30:00,LONG,3385.51,3386.88000000,3383.2,3384.40000000,3390.12,3391.83000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.22 12:30:00,LONG,3385.45,3386.88000000,3384.7,3384.40000000,3386.95,3391.83000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.22 12:40:00,LONG,3385.86,3386.88000000,3384.53,3384.40000000,3388.52,3391.83000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.22 15:45:00,SHORT,3401.84,3401.85000000,3406.02,3406.02000000,3393.48,3393.51000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.23 08:50:00,LONG,3419.35,3419.43000000,3416.33,3416.33000000,3425.39,3425.63000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.24 09:20:00,LONG,3375.09,3375.20000000,3374.2,3374.20000000,3376.88,3377.21000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.24 09:30:00,LONG,3375.52,3375.20000000,3369.86,3374.20000000,3386.83,3377.21000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.24 17:35:00,LONG,3376.84,3375.20000000,3371.57,3374.20000000,3387.38,3377.21000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.25 08:55:00,LONG,3358.7,3358.85000000,3355.2,3355.20000000,3365.7,3366.15000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.25 09:40:00,LONG,3358.81,3358.85000000,3354.71,3355.20000000,3367.01,3366.15000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.28 09:05:00,SHORT,3342.67,3342.68000000,3345.33,3345.33000000,3337.34,3337.37000000,2.0,2.0038,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.28 22:50:00,LONG,3318.61,3318.74000000,3315.35,3315.35000000,3325.12,3325.51000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.29 09:30:00,SHORT,3319.37,3319.39000000,3321.6,3321.60000000,3314.92,3314.98000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.29 09:55:00,SHORT,3316.98,3319.39000000,3322.56,3321.60000000,3305.82,3314.98000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.29 14:00:00,SHORT,3320.21,3319.39000000,3324.37,3321.60000000,3311.9,3314.98000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.29 16:30:00,SHORT,3315.3,3319.39000000,3324.24,3321.60000000,3297.42,3314.98000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.29 18:50:00,SHORT,3320.36,3319.39000000,3325.32,3321.60000000,3310.44,3314.98000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.30 13:00:00,SHORT,3331.87,3332.16000000,3334.15,3334.15000000,3327.31,3328.18000000,2.0,2.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.31 08:05:00,SHORT,3297.39,3297.33000000,3299.26,3299.26000000,3293.65,3293.47000000,-1.0,-1.0000,EXECUTED,next-tick executable entry; spread; broker target normalization
2025.07.31 13:50:00,SHORT,3296.34,3297.33000000,3303.01,3299.26000000,3283.0,3293.47000000,-1.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
2025.07.31 17:15:00,SHORT,3297.65,3297.33000000,3303.24,3299.26000000,3286.46,3293.47000000,2.0,-1.0000,REJECT_DUPLICATE_CLUSTER,candidate collision / duplicate suppression
