strategy_id,family_id,direction,signal_time,entry_time,exit_time,entry,stop,target,realized_r,target_r,mfe_r,mae_r,holding_bars,session_id,regime_id,origin_id,event_id
1200,8,SHORT,2025.10.10 19:05:00,2025.10.10 19:05:00,2025.10.10 21:20:00,3990.33,4007.37,3956.25,-1.0,2.0,0.8944,-1.0962,27,NewYork,2025.10.10 19:05:00,ASIA_HIGH|20251010,SSR|ASIA_HIGH|20251010|1760122200|FINAL
1200,8,SHORT,2025.10.14 08:35:00,2025.10.14 08:35:00,2025.10.15 04:05:00,4140.95,4179.89,4063.07,-1.0,2.0,1.294,-1.0095,222,London,2025.10.14 08:35:00,ASIA_HIGH|20251014,SSR|ASIA_HIGH|20251014|1760430600|FINAL
1200,8,SHORT,2025.10.15 08:30:00,2025.10.15 08:30:00,2025.10.15 09:40:00,4186.82,4193.94,4172.57,-1.0,2.0,0.3525,-1.0492,14,London,2025.10.15 08:30:00,ASIA_HIGH|20251015,SSR|ASIA_HIGH|20251015|1760516700|FINAL
1200,8,SHORT,2025.10.15 12:20:00,2025.10.15 12:20:00,2025.10.15 17:10:00,4184.43,4208.45,4136.4,-1.0,2.0,0.3343,-1.164,58,London,2025.10.15 12:20:00,ASIA_HIGH|20251015,SSR|ASIA_HIGH|20251015|1760530200|FINAL
1200,8,SHORT,2025.10.15 18:45:00,2025.10.15 18:45:00,2025.10.15 19:20:00,4190.26,4198.71,4173.35,-1.0,2.0,1.2627,-1.0615,7,NewYork,2025.10.15 18:45:00,ASIA_HIGH|20251015,SSR|ASIA_HIGH|20251015|1760553600|FINAL
1200,8,SHORT,2025.10.15 20:10:00,2025.10.15 20:10:00,2025.10.15 21:00:00,4185.58,4199.96,4156.81,-1.0,2.0,0.2072,-1.0918,10,NewYork,2025.10.15 20:10:00,ASIA_HIGH|20251015,SSR|ASIA_HIGH|20251015|1760558700|FINAL
1200,8,SHORT,2025.10.16 13:05:00,2025.10.16 13:05:00,2025.10.16 13:55:00,4238.08,4243.29,4227.67,-1.0,2.0,0.6948,-1.5873,10,London,2025.10.16 13:05:00,ASIA_HIGH|20251016,SSR|ASIA_HIGH|20251016|1760619600|FINAL
1200,8,SHORT,2025.10.16 14:00:00,2025.10.16 14:00:00,2025.10.16 14:25:00,4240.04,4246.56,4227.01,-1.0,2.0,0.046,-1.0061,5,London,2025.10.16 14:00:00,ASIA_HIGH|20251016,SSR|ASIA_HIGH|20251016|1760622900|FINAL
1200,8,SHORT,2025.10.16 14:55:00,2025.10.16 14:55:00,2025.10.16 15:30:00,4240.74,4247.83,4226.55,-1.0,2.0,0.5769,-1.0663,7,London,2025.10.16 14:55:00,ASIA_HIGH|20251016,SSR|ASIA_HIGH|20251016|1760625600|FINAL
1200,8,SHORT,2025.10.16 15:35:00,2025.10.16 15:35:00,2025.10.16 16:20:00,4237.68,4251.44,4210.15,-1.0,2.0,0.7369,-1.2333,9,London,2025.10.16 15:35:00,ASIA_HIGH|20251016,SSR|ASIA_HIGH|20251016|1760628600|FINAL
1200,8,LONG,2025.10.17 16:40:00,2025.10.17 16:40:00,2025.10.17 17:00:00,4286.09,4257.78,4342.71,-1.0,2.0,0.2646,-1.734,4,NewYork,2025.10.17 16:40:00,ASIA_LOW|20251017,SSR|ASIA_LOW|20251017|1760718900|FINAL
1200,8,LONG,2025.10.21 09:40:00,2025.10.21 09:40:00,2025.10.21 10:30:00,4337.45,4321.85,4368.65,-1.0,2.0,0.4385,-2.275,10,London,2025.10.21 09:40:00,ASIA_LOW|20251021,SSR|ASIA_LOW|20251021|1761039000|FINAL
1200,8,SHORT,2025.10.22 08:25:00,2025.10.22 08:25:00,2025.10.22 09:30:00,4140.62,4147.36,4127.13,-1.0,2.0,1.8917,-1.2344,13,London,2025.10.22 08:25:00,ASIA_HIGH|20251022,SSR|ASIA_HIGH|20251022|1761120900|FINAL
1200,8,SHORT,2025.10.22 10:00:00,2025.10.22 10:00:00,2025.10.22 11:05:00,4142.05,4161.61,4102.93,2.0,2.0,2.1713,-0.3037,13,London,2025.10.22 10:00:00,ASIA_HIGH|20251022,SSR|ASIA_HIGH|20251022|1761126900|FINAL
1200,8,SHORT,2025.10.23 09:35:00,2025.10.23 09:35:00,2025.10.23 15:50:00,4113.48,4128.09,4084.25,-1.0,2.0,1.4962,-1.0917,75,London,2025.10.23 09:35:00,ASIA_HIGH|20251023,SSR|ASIA_HIGH|20251023|1761211800|FINAL
1200,8,SHORT,2025.10.23 23:00:00,2025.10.23 23:00:00,2025.10.23 23:50:00,4115.64,4122.04,4102.83,-1.0,2.0,1.2891,-1.1656,10,NewYork,2025.10.23 23:00:00,ASIA_HIGH|20251023,SSR|ASIA_HIGH|20251023|1761259800|FINAL
1200,8,LONG,2025.10.24 16:05:00,2025.10.24 16:05:00,2025.10.27 01:00:00,4110.83,4078.71,4175.07,-1.0,2.0,0.8621,-1.4748,95,NewYork,2025.10.24 16:05:00,ASIA_LOW|20251024,SSR|ASIA_LOW|20251024|1761321600|FINAL
1200,8,LONG,2025.10.28 08:45:00,2025.10.28 08:45:00,2025.10.28 09:05:00,3965.41,3958.71,3978.81,-1.0,2.0,0.4821,-1.4343,4,London,2025.10.28 08:45:00,ASIA_LOW|20251028,SSR|ASIA_LOW|20251028|1761640500|FINAL
1200,8,LONG,2025.10.28 18:45:00,2025.10.28 18:45:00,2025.10.28 19:00:00,3966.08,3956.28,3985.67,-1.0,2.0,0.3643,-1.1776,3,NewYork,2025.10.28 18:45:00,ASIA_LOW|20251028,SSR|ASIA_LOW|20251028|1761675900|FINAL
1200,8,LONG,2025.10.28 20:05:00,2025.10.28 20:05:00,2025.10.28 20:50:00,3965.49,3956.23,3984.02,-1.0,2.0,0.5194,-1.121,9,NewYork,2025.10.28 20:05:00,ASIA_LOW|20251028,SSR|ASIA_LOW|20251028|1761681600|FINAL
1200,8,SHORT,2025.10.29 09:50:00,2025.10.29 09:50:00,2025.10.29 10:10:00,3979.88,3985.32,3969.0,-1.0,2.0,0.9963,-3.0754,4,London,2025.10.29 09:50:00,ASIA_HIGH|20251029,SSR|ASIA_HIGH|20251029|1761731100|FINAL
1200,8,SHORT,2025.10.29 21:20:00,2025.10.29 21:20:00,2025.10.29 21:35:00,3981.4,3989.99,3964.22,2.0,2.0,3.4843,-0.9197,3,NewYork,2025.10.29 21:20:00,ASIA_HIGH|20251029,SSR|ASIA_HIGH|20251029|1761772500|FINAL
1200,8,SHORT,2025.10.29 21:35:00,2025.10.29 21:35:00,2025.10.30 12:00:00,3951.76,3989.81,3875.66,-1.0,2.0,0.9637,-1.0121,161,NewYork,2025.10.29 21:35:00,ASIA_HIGH|20251029,SSR|ASIA_HIGH|20251029|1761773100|FINAL
1200,8,SHORT,2025.10.30 13:30:00,2025.10.30 13:30:00,2025.10.30 16:55:00,3979.9,3991.06,3957.58,-1.0,2.0,1.7903,-1.3853,41,London,2025.10.30 13:30:00,ASIA_HIGH|20251030,SSR|ASIA_HIGH|20251030|1761830700|FINAL
1200,8,LONG,2025.10.31 20:40:00,2025.10.31 20:40:00,2025.11.03 01:40:00,3998.51,3980.38,4034.77,-1.0,2.0,0.6453,-1.1401,48,NewYork,2025.10.31 20:40:00,ASIA_LOW|20251031,SSR|ASIA_LOW|20251031|1761942600|FINAL
1200,8,SHORT,2025.11.03 09:10:00,2025.11.03 09:10:00,2025.11.03 09:50:00,4015.46,4023.83,3998.71,-1.0,2.0,0.2306,-1.27,8,London,2025.11.03 09:10:00,ASIA_HIGH|20251103,SSR|ASIA_HIGH|20251103|1762160400|FINAL
1200,8,SHORT,2025.11.03 10:20:00,2025.11.03 10:20:00,2025.11.03 11:45:00,4016.58,4027.2,3995.33,2.0,2.0,2.1855,-0.8804,17,London,2025.11.03 10:20:00,ASIA_HIGH|20251103,SSR|ASIA_HIGH|20251103|1762164600|FINAL
1200,8,SHORT,2025.11.03 15:25:00,2025.11.03 15:25:00,2025.11.03 15:35:00,4014.45,4019.84,4003.68,-1.0,2.0,0.705,-1.1447,2,London,2025.11.03 15:25:00,ASIA_HIGH|20251103,SSR|ASIA_HIGH|20251103|1762183200|FINAL
1200,8,SHORT,2025.11.03 15:40:00,2025.11.03 15:40:00,2025.11.03 16:25:00,4017.33,4020.83,4010.34,2.0,2.0,2.2486,-0.9371,9,London,2025.11.03 15:40:00,ASIA_HIGH|20251103,SSR|ASIA_HIGH|20251103|1762184100|FINAL
1200,8,SHORT,2025.11.03 16:25:00,2025.11.03 16:25:00,2025.11.03 16:45:00,4010.09,4020.66,3988.96,-1.0,2.0,0.7862,-1.4002,4,NewYork,2025.11.03 16:25:00,ASIA_HIGH|20251103,SSR|ASIA_HIGH|20251103|1762186800|FINAL
1200,8,SHORT,2025.11.03 17:20:00,2025.11.03 17:20:00,2025.11.03 18:15:00,4018.24,4029.01,3996.7,2.0,2.0,2.1439,-0.5125,11,NewYork,2025.11.03 17:20:00,ASIA_HIGH|20251103,SSR|ASIA_HIGH|20251103|1762190100|FINAL
1200,8,LONG,2025.11.04 08:10:00,2025.11.04 08:10:00,2025.11.04 09:15:00,3974.55,3966.52,3990.62,2.0,2.0,2.193,-0.7335,13,London,2025.11.04 08:10:00,ASIA_LOW|20251104,SSR|ASIA_LOW|20251104|1762243200|FINAL
1200,8,LONG,2025.11.04 15:55:00,2025.11.04 15:55:00,2025.11.04 16:00:00,3975.69,3971.59,3983.88,-1.0,2.0,0.0073,-1.9488,1,London,2025.11.04 15:55:00,ASIA_LOW|20251104,SSR|ASIA_LOW|20251104|1762271400|FINAL
1200,8,LONG,2025.11.04 16:10:00,2025.11.04 16:10:00,2025.11.04 16:25:00,3975.74,3963.62,3999.98,-1.0,2.0,0.1568,-2.0462,3,NewYork,2025.11.04 16:10:00,ASIA_LOW|20251104,SSR|ASIA_LOW|20251104|1762272000|FINAL
1200,8,LONG,2025.11.04 18:20:00,2025.11.04 18:20:00,2025.11.04 19:05:00,3974.47,3963.23,3996.95,-1.0,2.0,0.0507,-1.04,9,NewYork,2025.11.04 18:20:00,ASIA_LOW|20251104,SSR|ASIA_LOW|20251104|1762280100|FINAL
1200,8,SHORT,2025.11.05 11:10:00,2025.11.05 11:10:00,2025.11.05 12:05:00,3975.49,3983.77,3958.94,2.0,2.0,2.3539,-0.0266,11,London,2025.11.05 11:10:00,ASIA_HIGH|20251105,SSR|ASIA_HIGH|20251105|1762339800|FINAL
1200,8,SHORT,2025.11.05 15:55:00,2025.11.05 15:55:00,2025.11.05 16:10:00,3975.82,3979.98,3967.5,-1.0,2.0,0.5361,-1.1827,3,London,2025.11.05 15:55:00,ASIA_HIGH|20251105,SSR|ASIA_HIGH|20251105|1762357800|FINAL
1200,8,SHORT,2025.11.05 16:40:00,2025.11.05 16:40:00,2025.11.05 18:45:00,3976.24,3985.77,3957.17,-1.0,2.0,1.3274,-1.4449,25,NewYork,2025.11.05 16:40:00,ASIA_HIGH|20251105,SSR|ASIA_HIGH|20251105|1762360500|FINAL
1200,8,SHORT,2025.11.06 17:00:00,2025.11.06 17:00:00,2025.11.07 03:10:00,3979.51,3999.74,3939.05,-1.0,2.0,0.6807,-1.0203,110,NewYork,2025.11.06 17:00:00,ASIA_HIGH|20251106,SSR|ASIA_HIGH|20251106|1762447800|FINAL
1200,8,SHORT,2025.11.07 13:20:00,2025.11.07 13:20:00,2025.11.07 18:30:00,4002.45,4011.95,3983.44,-1.0,2.0,1.9116,-1.6032,62,London,2025.11.07 13:20:00,ASIA_HIGH|20251107,SSR|ASIA_HIGH|20251107|1762520700|FINAL
1200,8,SHORT,2025.11.07 19:05:00,2025.11.07 19:05:00,2025.11.10 02:00:00,4000.86,4014.22,3974.15,-1.0,2.0,0.6579,-1.2006,71,NewYork,2025.11.07 19:05:00,ASIA_HIGH|20251107,SSR|ASIA_HIGH|20251107|1762541700|FINAL
1200,8,SHORT,2025.11.10 08:10:00,2025.11.10 08:10:00,2025.11.10 08:15:00,4067.77,4071.16,4060.98,-1.0,2.0,-0.0029,-1.1268,1,London,2025.11.10 08:10:00,ASIA_HIGH|20251110,SSR|ASIA_HIGH|20251110|1762761600|FINAL
1200,8,LONG,2025.11.11 19:10:00,2025.11.11 19:10:00,2025.11.11 19:15:00,4115.85,4112.66,4122.22,-1.0,2.0,0.1881,-1.3103,1,NewYork,2025.11.11 19:10:00,ASIA_LOW|20251111,SSR|ASIA_LOW|20251111|1762887900|FINAL
1200,8,LONG,2025.11.11 20:00:00,2025.11.11 20:00:00,2025.11.11 20:10:00,4115.23,4110.59,4124.51,-1.0,2.0,0.1121,-1.2716,2,NewYork,2025.11.11 20:00:00,ASIA_LOW|20251111,SSR|ASIA_LOW|20251111|1762889400|FINAL
1200,8,LONG,2025.11.11 21:00:00,2025.11.11 21:00:00,2025.11.11 22:15:00,4114.87,4108.53,4127.56,2.0,2.0,2.1625,-0.0536,15,NewYork,2025.11.11 21:00:00,ASIA_LOW|20251111,SSR|ASIA_LOW|20251111|1762893600|FINAL
1200,8,SHORT,2025.11.13 16:05:00,2025.11.13 16:05:00,2025.11.13 20:30:00,4216.26,4232.69,4183.39,2.0,2.0,3.4157,-0.3439,53,NewYork,2025.11.13 16:05:00,ASIA_HIGH|20251113,SSR|ASIA_HIGH|20251113|1763049600|FINAL
1200,8,LONG,2025.11.13 23:05:00,2025.11.13 23:05:00,2025.11.14 09:25:00,4179.99,4160.71,4218.54,-1.0,2.0,1.612,-1.0996,112,NewYork,2025.11.13 23:05:00,ASIA_LOW|20251113,SSR|ASIA_LOW|20251113|1763074800|FINAL
1200,8,LONG,2025.11.14 09:40:00,2025.11.14 09:40:00,2025.11.14 12:30:00,4173.79,4162.24,4196.89,-1.0,2.0,1.1411,-1.2459,34,London,2025.11.14 09:40:00,ASIA_LOW|20251114,SSR|ASIA_LOW|20251114|1763112600|FINAL
1200,8,LONG,2025.11.14 12:50:00,2025.11.14 12:50:00,2025.11.14 13:05:00,4170.46,4159.2,4192.97,-1.0,2.0,0.0488,-1.0977,3,London,2025.11.14 12:50:00,ASIA_LOW|20251114,SSR|ASIA_LOW|20251114|1763123400|FINAL
1200,8,LONG,2025.11.18 09:15:00,2025.11.18 09:15:00,2025.11.18 09:30:00,4008.1,4002.14,4020.01,-1.0,2.0,0.1477,-1.2483,3,London,2025.11.18 09:15:00,ASIA_LOW|20251118,SSR|ASIA_LOW|20251118|1763457000|FINAL
1200,8,LONG,2025.11.18 09:35:00,2025.11.18 09:35:00,2025.11.18 10:05:00,4005.69,3997.48,4022.11,2.0,2.0,2.3398,-0.0548,6,London,2025.11.18 09:35:00,ASIA_LOW|20251118,SSR|ASIA_LOW|20251118|1763458200|FINAL
1200,8,SHORT,2025.11.18 17:50:00,2025.11.18 17:50:00,2025.11.18 18:25:00,4054.04,4064.03,4034.06,-1.0,2.0,1.3534,-1.1441,7,NewYork,2025.11.18 17:50:00,ASIA_HIGH|20251118,SSR|ASIA_HIGH|20251118|1763487600|FINAL
1200,8,SHORT,2025.11.19 08:05:00,2025.11.19 08:05:00,2025.11.19 08:20:00,4096.14,4098.87,4090.68,2.0,2.0,2.5385,-0.9158,3,London,2025.11.19 08:05:00,ASIA_HIGH|20251119,SSR|ASIA_HIGH|20251119|1763539200|FINAL
1200,8,SHORT,2025.11.19 17:50:00,2025.11.19 17:50:00,2025.11.20 04:15:00,4091.96,4111.2,4053.48,2.0,2.0,2.711,-0.9595,113,NewYork,2025.11.19 17:50:00,ASIA_HIGH|20251119,SSR|ASIA_HIGH|20251119|1763574300|FINAL
1200,8,LONG,2025.11.20 10:25:00,2025.11.20 10:25:00,2025.11.20 10:55:00,4045.9,4038.22,4061.25,2.0,2.0,3.0599,-0.2331,6,London,2025.11.20 10:25:00,ASIA_LOW|20251120,SSR|ASIA_LOW|20251120|1763634000|FINAL
1200,8,LONG,2025.11.21 10:25:00,2025.11.21 10:25:00,2025.11.21 11:15:00,4042.55,4033.62,4060.41,2.0,2.0,2.3583,-0.4334,10,London,2025.11.21 10:25:00,ASIA_LOW|20251121,SSR|ASIA_LOW|20251121|1763720100|FINAL
1200,8,LONG,2025.11.21 12:15:00,2025.11.21 12:15:00,2025.11.21 12:25:00,4042.2,4034.96,4056.67,-1.0,2.0,0.047,-1.3204,2,London,2025.11.21 12:15:00,ASIA_LOW|20251121,SSR|ASIA_LOW|20251121|1763727000|FINAL
1200,8,LONG,2025.11.21 13:05:00,2025.11.21 13:05:00,2025.11.21 13:50:00,4042.14,4032.78,4060.85,-1.0,2.0,0.2479,-1.1838,9,London,2025.11.21 13:05:00,ASIA_LOW|20251121,SSR|ASIA_LOW|20251121|1763728800|FINAL
1200,8,LONG,2025.11.21 14:05:00,2025.11.21 14:05:00,2025.11.21 14:45:00,4044.21,4034.52,4063.58,2.0,2.0,2.871,-0.5036,8,London,2025.11.21 14:05:00,ASIA_LOW|20251121,SSR|ASIA_LOW|20251121|1763733600|FINAL
1200,8,SHORT,2025.11.21 19:10:00,2025.11.21 19:10:00,2025.11.24 03:20:00,4084.54,4101.64,4050.33,2.0,2.0,2.0351,-0.4532,86,NewYork,2025.11.21 19:10:00,ASIA_HIGH|20251121,SSR|ASIA_HIGH|20251121|1763751600|FINAL
1200,8,SHORT,2025.11.24 15:40:00,2025.11.24 15:40:00,2025.11.24 17:05:00,4077.26,4086.03,4059.72,-1.0,2.0,1.0068,-1.5633,17,London,2025.11.24 15:40:00,ASIA_HIGH|20251124,SSR|ASIA_HIGH|20251124|1763998500|FINAL
1200,8,LONG,2025.11.25 10:40:00,2025.11.25 10:40:00,2025.11.25 10:50:00,4127.43,4120.42,4141.45,-1.0,2.0,0.117,-2.6405,2,London,2025.11.25 10:40:00,ASIA_LOW|20251125,SSR|ASIA_LOW|20251125|1764066900|FINAL
1200,8,LONG,2025.11.25 11:05:00,2025.11.25 11:05:00,2025.11.25 15:30:00,4123.39,4111.45,4147.28,2.0,2.0,2.1575,-0.6273,53,London,2025.11.25 11:05:00,ASIA_LOW|20251125,SSR|ASIA_LOW|20251125|1764068100|FINAL
1200,8,LONG,2025.11.25 16:55:00,2025.11.25 16:55:00,2025.11.25 19:25:00,4125.13,4110.74,4153.9,2.0,2.0,2.0028,-0.499,30,NewYork,2025.11.25 16:55:00,ASIA_LOW|20251125,SSR|ASIA_LOW|20251125|1764089100|FINAL
1200,8,SHORT,2025.11.25 19:35:00,2025.11.25 19:35:00,2025.11.25 20:35:00,4152.58,4159.61,4138.52,2.0,2.0,2.5761,-0.1366,12,NewYork,2025.11.25 19:35:00,ASIA_HIGH|20251125,SSR|ASIA_HIGH|20251125|1764099000|FINAL
1200,8,SHORT,2025.11.26 13:45:00,2025.11.26 13:45:00,2025.11.26 13:55:00,4166.8,4172.76,4154.88,-1.0,2.0,0.1074,-1.0671,2,London,2025.11.26 13:45:00,ASIA_HIGH|20251126,SSR|ASIA_HIGH|20251126|1764164400|FINAL
1200,8,SHORT,2025.11.26 14:05:00,2025.11.26 14:05:00,2025.11.26 14:40:00,4168.99,4173.82,4159.34,2.0,2.0,2.7391,-0.4865,7,London,2025.11.26 14:05:00,ASIA_HIGH|20251126,SSR|ASIA_HIGH|20251126|1764165600|FINAL
1200,8,SHORT,2025.11.26 20:20:00,2025.11.26 20:20:00,2025.11.26 20:30:00,4168.47,4171.82,4161.78,2.0,2.0,2.7851,-0.3373,2,NewYork,2025.11.26 20:20:00,ASIA_HIGH|20251126,SSR|ASIA_HIGH|20251126|1764187800|FINAL
1200,8,SHORT,2025.11.26 21:25:00,2025.11.26 21:25:00,2025.11.26 22:00:00,4167.54,4170.24,4162.13,2.0,2.0,2.3037,-0.2778,7,NewYork,2025.11.26 21:25:00,ASIA_HIGH|20251126,SSR|ASIA_HIGH|20251126|1764192000|FINAL
1200,8,LONG,2025.11.28 10:45:00,2025.11.28 10:45:00,2025.11.28 11:30:00,4165.02,4154.69,4185.68,-1.0,2.0,0.2643,-1.0106,9,London,2025.11.28 10:45:00,ASIA_LOW|20251128,SSR|ASIA_LOW|20251128|1764326400|FINAL
1200,8,LONG,2025.11.28 11:30:00,2025.11.28 11:30:00,2025.11.28 15:55:00,4163.08,4154.24,4180.77,2.0,2.0,2.2376,-0.75,53,London,2025.11.28 11:30:00,ASIA_LOW|20251128,SSR|ASIA_LOW|20251128|1764328500|FINAL
1200,8,SHORT,2025.11.28 17:10:00,2025.11.28 17:10:00,2025.11.28 17:55:00,4189.53,4201.45,4165.69,-1.0,2.0,0.3054,-1.2114,9,NewYork,2025.11.28 17:10:00,ASIA_HIGH|20251128,SSR|ASIA_HIGH|20251128|1764348900|FINAL
1200,8,SHORT,2025.12.01 12:20:00,2025.12.01 12:20:00,2025.12.01 15:40:00,4254.78,4262.57,4239.2,-1.0,2.0,1.3466,-1.2696,40,London,2025.12.01 12:20:00,ASIA_HIGH|20251201,SSR|ASIA_HIGH|20251201|1764591000|FINAL
1200,8,SHORT,2025.12.01 15:50:00,2025.12.01 15:50:00,2025.12.01 16:35:00,4252.9,4264.91,4228.87,2.0,2.0,2.2748,-0.1266,9,London,2025.12.01 15:50:00,ASIA_HIGH|20251201,SSR|ASIA_HIGH|20251201|1764603600|FINAL
1200,8,LONG,2025.12.02 11:50:00,2025.12.02 11:50:00,2025.12.02 16:00:00,4192.76,4180.44,4217.4,2.0,2.0,2.03,-0.8961,50,London,2025.12.02 11:50:00,ASIA_LOW|20251202,SSR|ASIA_LOW|20251202|1764675300|FINAL
1200,8,LONG,2025.12.02 19:15:00,2025.12.02 19:15:00,2025.12.02 20:35:00,4191.46,4184.81,4204.75,-1.0,2.0,0.8511,-1.2571,16,NewYork,2025.12.02 19:15:00,ASIA_LOW|20251202,SSR|ASIA_LOW|20251202|1764702600|FINAL
1200,8,LONG,2025.12.02 20:55:00,2025.12.02 20:55:00,2025.12.02 22:30:00,4190.81,4185.69,4201.05,2.0,2.0,2.6328,0.002,19,NewYork,2025.12.02 20:55:00,ASIA_LOW|20251202,SSR|ASIA_LOW|20251202|1764708300|FINAL
1200,8,LONG,2025.12.03 09:35:00,2025.12.03 09:35:00,2025.12.03 11:05:00,4206.11,4199.34,4219.65,-1.0,2.0,0.6145,-1.3368,18,London,2025.12.03 09:35:00,ASIA_LOW|20251203,SSR|ASIA_LOW|20251203|1764754200|FINAL
1200,8,LONG,2025.12.03 12:25:00,2025.12.03 12:25:00,2025.12.03 13:00:00,4202.92,4197.15,4214.46,-1.0,2.0,0.1872,-1.0399,7,London,2025.12.03 12:25:00,ASIA_LOW|20251203,SSR|ASIA_LOW|20251203|1764764400|FINAL
1200,8,LONG,2025.12.03 13:20:00,2025.12.03 13:20:00,2025.12.03 14:40:00,4203.14,4197.92,4213.58,2.0,2.0,2.1628,-0.0996,16,London,2025.12.03 13:20:00,ASIA_LOW|20251203,SSR|ASIA_LOW|20251203|1764767400|FINAL
1200,8,SHORT,2025.12.03 16:05:00,2025.12.03 16:05:00,2025.12.03 16:35:00,4223.61,4240.86,4189.11,-1.0,2.0,0.1484,-1.0464,6,NewYork,2025.12.03 16:05:00,ASIA_HIGH|20251203,SSR|ASIA_HIGH|20251203|1764777600|FINAL
1200,8,SHORT,2025.12.03 16:40:00,2025.12.03 16:40:00,2025.12.03 18:55:00,4227.21,4242.08,4197.47,2.0,2.0,2.119,-0.1506,27,NewYork,2025.12.03 16:40:00,ASIA_HIGH|20251203,SSR|ASIA_HIGH|20251203|1764779700|FINAL
1200,8,LONG,2025.12.03 19:00:00,2025.12.03 19:00:00,2025.12.03 20:50:00,4206.22,4195.39,4227.89,-1.0,2.0,0.8569,-1.0212,22,NewYork,2025.12.03 19:00:00,ASIA_LOW|20251203,SSR|ASIA_LOW|20251203|1764788100|FINAL
1200,8,LONG,2025.12.03 21:15:00,2025.12.03 21:15:00,2025.12.04 05:00:00,4204.23,4195.05,4222.6,-1.0,2.0,1.3671,-1.8671,81,NewYork,2025.12.03 21:15:00,ASIA_LOW|20251203,SSR|ASIA_LOW|20251203|1764795300|FINAL
1200,8,SHORT,2025.12.04 18:25:00,2025.12.04 18:25:00,2025.12.04 18:35:00,4216.22,4219.51,4209.64,2.0,2.0,2.2614,-0.1641,2,NewYork,2025.12.04 18:25:00,ASIA_HIGH|20251204,SSR|ASIA_HIGH|20251204|1764872100|FINAL
1200,8,SHORT,2025.12.04 19:55:00,2025.12.04 19:55:00,2025.12.04 20:05:00,4216.49,4217.69,4214.09,2.0,2.0,5.2,-0.7917,2,NewYork,2025.12.04 19:55:00,ASIA_HIGH|20251204,SSR|ASIA_HIGH|20251204|1764877800|FINAL
1200,8,SHORT,2025.12.04 20:05:00,2025.12.04 20:05:00,2025.12.04 21:05:00,4212.38,4217.58,4201.98,2.0,2.0,2.1519,-0.5577,12,NewYork,2025.12.04 20:05:00,ASIA_HIGH|20251204,SSR|ASIA_HIGH|20251204|1764878400|FINAL
1200,8,SHORT,2025.12.05 10:50:00,2025.12.05 10:50:00,2025.12.05 11:40:00,4221.06,4224.74,4213.71,-1.0,2.0,1.4076,-1.0109,10,London,2025.12.05 10:50:00,ASIA_HIGH|20251205,SSR|ASIA_HIGH|20251205|1764931500|FINAL
1200,8,SHORT,2025.12.05 18:10:00,2025.12.05 18:10:00,2025.12.11 02:10:00,4203.36,4240.21,4129.67,-1.0,2.0,0.8993,-1.0839,907,NewYork,2025.12.05 18:10:00,ASIA_HIGH|20251205,SSR|ASIA_HIGH|20251205|1764957900|FINAL
1200,8,LONG,2025.12.11 08:05:00,2025.12.11 08:05:00,2025.12.11 11:45:00,4209.81,4204.17,4221.09,2.0,2.0,2.0142,-0.3936,44,London,2025.12.11 08:05:00,ASIA_LOW|20251211,SSR|ASIA_LOW|20251211|1765440000|FINAL
1200,8,LONG,2025.12.11 15:20:00,2025.12.11 15:20:00,2025.12.11 16:05:00,4212.05,4205.18,4225.78,2.0,2.0,2.0946,-0.3959,9,London,2025.12.11 15:20:00,ASIA_LOW|20251211,SSR|ASIA_LOW|20251211|1765466100|FINAL
1200,8,SHORT,2025.12.12 18:00:00,2025.12.12 18:00:00,2025.12.12 20:10:00,4277.01,4301.18,4228.67,-1.0,2.0,0.8362,-1.0778,26,NewYork,2025.12.12 18:00:00,ASIA_HIGH|20251212,SSR|ASIA_HIGH|20251212|1765562100|FINAL
1200,8,SHORT,2025.12.15 08:05:00,2025.12.15 08:05:00,2025.12.15 08:20:00,4340.85,4345.72,4331.11,-1.0,2.0,0.1971,-1.0021,3,London,2025.12.15 08:05:00,ASIA_HIGH|20251215,SSR|ASIA_HIGH|20251215|1765785600|FINAL
1200,8,SHORT,2025.12.15 08:25:00,2025.12.15 08:25:00,2025.12.15 08:45:00,4344.04,4345.91,4340.3,-1.0,2.0,1.1604,-1.9786,4,London,2025.12.15 08:25:00,ASIA_HIGH|20251215,SSR|ASIA_HIGH|20251215|1765786800|FINAL
1200,8,SHORT,2025.12.15 08:50:00,2025.12.15 08:50:00,2025.12.15 09:35:00,4344.24,4347.88,4336.95,2.0,2.0,2.4973,-0.1978,9,London,2025.12.15 08:50:00,ASIA_HIGH|20251215,SSR|ASIA_HIGH|20251215|1765787700|FINAL
1200,8,SHORT,2025.12.15 11:45:00,2025.12.15 11:45:00,2025.12.15 15:55:00,4344.23,4350.3,4332.08,2.0,2.0,2.1878,-0.6755,50,London,2025.12.15 11:45:00,ASIA_HIGH|20251215,SSR|ASIA_HIGH|20251215|1765798200|FINAL
1200,8,LONG,2025.12.15 18:40:00,2025.12.15 18:40:00,2025.12.16 05:10:00,4296.46,4285.01,4319.35,-1.0,2.0,1.8769,-1.3528,114,NewYork,2025.12.15 18:40:00,ASIA_LOW|20251215,SSR|ASIA_LOW|20251215|1765823700|FINAL
